Date,Shell,AstraZeneca,HSBC Holdings,Unilever Group,BP,Diageo,Rio Tinto Group,Glencore,British American Tobacco,GlaxoSmithKline,FTSE 100
2013-08-19,6465.7001953125,3186.5,3393.5,439.5,2037.0,301.95001220703125,1657.1033935546875,701.5,3055.0,2037.0,2563.0
2013-08-20,6453.5,3204.0,3406.5,437.20001220703125,2019.0,297.1499938964844,1674.228515625,704.2000122070312,3049.5,2039.5,2546.0
2013-08-21,6390.7998046875,3183.5,3320.0,432.54998779296875,1998.0,304.75,1667.6806640625,682.0,2987.0,2025.5,2507.0
2013-08-22,6446.89990234375,3230.0,3328.0,437.0,2008.5,313.8500061035156,1678.7615966796875,692.5,3043.5,2042.0,2528.0
2013-08-23,6492.10009765625,3246.5,3331.0,442.95001220703125,2005.0,317.0,1685.3094482421875,694.7000122070312,3069.0,2063.0,2549.0
2013-08-27,6441.0,3245.0,3278.0,447.1000061035156,1999.0,314.20001220703125,1689.3388671875,684.7999877929688,2992.5,2092.5,2515.0
2013-08-28,6430.10009765625,3217.0,3243.0,452.6499938964844,1989.0,311.3500061035156,1679.76904296875,678.2999877929688,2975.0,2130.0,2486.0
2013-08-29,6483.10009765625,3208.0,3271.0,450.8999938964844,2001.5,308.04998779296875,1685.8131103515625,687.2999877929688,2945.5,2116.5,2471.0
2013-08-30,6412.89990234375,3178.0,3255.0,446.20001220703125,1974.0,305.20001220703125,1657.6070556640625,676.0,2913.0,2087.5,2459.0
2013-09-02,6506.2001953125,3182.5,3275.0,445.54998779296875,1994.0,312.04998779296875,1684.3021240234375,687.0999755859375,3035.0,2075.0,2485.0
2013-09-03,6468.39990234375,3154.0,3264.0,441.8500061035156,1980.0,312.20001220703125,1677.7542724609375,687.5999755859375,3058.5,2073.0,2460.0
2013-09-04,6474.7001953125,3146.5,3254.0,443.1499938964844,1972.5,315.3500061035156,1678.2579345703125,691.5,3080.0,2075.5,2430.0
2013-09-05,6532.39990234375,3143.5,3269.5,445.75,1977.5,316.04998779296875,1664.6585693359375,707.5999755859375,3098.5,2075.0,2439.0
2013-09-06,6547.2998046875,3117.5,3289.5,445.54998779296875,1982.5,318.3500061035156,1663.1475830078125,708.2999877929688,3097.0,2078.5,2457.0
2013-09-09,6530.7001953125,3116.5,3308.0,444.1000061035156,1972.0,321.29998779296875,1652.066650390625,701.0999755859375,3130.5,2052.0,2437.0
2013-09-10,6584.0,3133.5,3320.0,443.75,1980.0,328.75,1610.2613525390625,705.9000244140625,3217.5,2057.5,2482.0
2013-09-11,6588.39990234375,3161.5,3329.0,445.79998779296875,1988.5,339.0,1630.912109375,699.0,3207.0,2067.0,2467.0
2013-09-12,6589.0,3195.0,3316.0,444.70001220703125,1990.0,343.6499938964844,1630.912109375,701.2000122070312,3186.5,2072.5,2460.0
2013-09-13,6583.7998046875,3174.5,3306.0,442.5,2001.0,341.5,1633.9342041015625,702.0,3143.0,2067.5,2467.0
2013-09-16,6622.89990234375,3229.0,3352.0,443.25,2012.5,341.8999938964844,1625.875244140625,703.2000122070312,3182.5,2066.0,2492.0
2013-09-17,6570.2001953125,3220.0,3346.0,440.0,2025.0,334.20001220703125,1616.80908203125,692.9000244140625,3151.0,2047.5,2513.0
2013-09-18,6558.7998046875,3213.0,3324.5,438.29998779296875,2020.5,331.20001220703125,1596.6619873046875,695.5,3111.5,2043.0,2505.0
2013-09-19,6625.39990234375,3240.5,3373.5,440.1000061035156,2060.5,340.29998779296875,1587.595703125,698.9000244140625,3141.5,2066.5,2588.0
2013-09-20,6596.39990234375,3257.0,3355.5,442.04998779296875,2034.0,340.45001220703125,1588.6031494140625,689.2000122070312,3102.5,2069.5,2585.0
2013-09-23,6557.39990234375,3210.5,3348.0,440.20001220703125,2050.5,336.6499938964844,1601.195068359375,686.5999755859375,3100.0,2055.5,2566.0
2013-09-24,6571.5,3218.0,3325.5,442.29998779296875,2019.5,338.1000061035156,1614.79443359375,685.7000122070312,3106.5,2055.0,2524.0
2013-09-25,6551.5,3209.0,3304.0,441.5,1988.0,339.45001220703125,1607.742919921875,684.0,3139.0,2044.0,2505.0
2013-09-26,6565.60009765625,3239.5,3328.5,444.3500061035156,1987.0,344.75,1608.24658203125,682.9000244140625,3140.5,2061.0,2505.0
2013-09-27,6512.7001953125,3201.0,3295.0,441.1000061035156,1977.0,344.0,1580.0406494140625,677.7000122070312,3067.0,2037.5,2457.0
2013-09-30,6462.2001953125,3215.5,3276.5,433.1000061035156,1965.0,336.70001220703125,1568.9595947265625,669.4000244140625,3023.0,2040.0,2440.0
2013-10-01,6460.0,3211.5,3204.0,432.45001220703125,1956.5,330.5,1569.967041015625,671.0999755859375,2996.0,2020.0,2358.0
2013-10-02,6437.5,3190.5,3178.0,432.29998779296875,1938.5,334.1499938964844,1557.878662109375,667.4000244140625,3028.0,2008.5,2319.0
